no,target,t,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
1001,8,1,3.6284812208676978,557.439,2087.999,2623.638,,,54.259,82.982,,,,,,5.0,0.0,0.0,7.0,6280.1409983634985,2.0
1001,8,2,2.7244530000675855,311.77700000000016,2912.9420000000005,4928.335000000004,,,58.17,113.405,,319.217,,,,2.0,-0.25,0.5,8.0,4925.860998630524,1.0
1001,8,3,1.77479811007682,314.78000000000003,3309.6470000000013,541.5240000000001,,,,57.90899999999999,61.324,,,5.024,,1.0,-0.5,0.5,8.0,5236.956001520158,4.0
1002,8,0,3.6284812208676978,557.439,2087.999,2623.638,,,54.259,82.982,,,,,,5.0,0.0,0.0,7.0,6280.1409983634985,2.0
1002,8,1,2.7244530000675855,311.77700000000016,2912.9420000000005,4928.335000000004,,,58.17,113.405,,319.217,,,,2.0,-0.25,0.5,8.0,4925.860998630524,1.0
1002,8,2,1.77479811007682,314.78000000000003,3309.6470000000013,541.5240000000001,,,,57.90899999999999,61.324,,,5.024,,1.0,-0.5,0.5,8.0,5236.956001520158,4.0
1002,8,3,1.496568355575419,1081.4309999999998,1495.6920000000002,860.066,,,,131.05400000000003,198.788,,,,,5.0,1.4,1.4,8.4,3774.865999937059,
1003,7,0,2.7244530000675855,311.77700000000016,2912.9420000000005,4928.335000000004,,,58.17,113.405,,319.217,,,,2.0,-0.25,0.5,8.0,4925.860998630524,1.0
1003,7,1,1.77479811007682,314.78000000000003,3309.6470000000013,541.5240000000001,,,,57.90899999999999,61.324,,,5.024,,1.0,-0.5,0.5,8.0,5236.956001520158,4.0
1003,7,2,1.496568355575419,1081.4309999999998,1495.6920000000002,860.066,,,,131.05400000000003,198.788,,,,,5.0,1.4,1.4,8.4,3774.865999937059,
1003,7,3,1.5529472362415553,588.083,2678.576,1167.7620000000002,,,,69.807,188.90499999999997,243.971,,10.029,,1.0,-1.4,0.0,7.6,4897.05799818039,4.0
1004,8,0,1.77479811007682,314.78000000000003,3309.6470000000013,541.5240000000001,,,,57.90899999999999,61.324,,,5.024,,1.0,-0.5,0.5,8.0,5236.956001520158,4.0
1004,8,1,1.496568355575419,1081.4309999999998,1495.6920000000002,860.066,,,,131.05400000000003,198.788,,,,,5.0,1.4,1.4,8.4,3774.865999937059,
1004,8,2,1.5529472362415553,588.083,2678.576,1167.7620000000002,,,,69.807,188.90499999999997,243.971,,10.029,,1.0,-1.4,0.0,7.6,4897.05799818039,4.0
1004,8,3,1.9783586076456772,1756.4860000000008,2536.0769999999998,1211.1129999999998,,,,52.179,,90.09700000000001,,,22.431,11.0,-0.5,-0.5,7.0,5388.959000110626,8.0
1005,7,0,1.496568355575419,1081.4309999999998,1495.6920000000002,860.066,,,,131.05400000000003,198.788,,,,,5.0,1.4,1.4,8.4,3774.865999937059,
1005,7,1,1.5529472362415553,588.083,2678.576,1167.7620000000002,,,,69.807,188.90499999999997,243.971,,10.029,,1.0,-1.4,0.0,7.6,4897.05799818039,4.0
1005,7,2,1.9783586076456772,1756.4860000000008,2536.0769999999998,1211.1129999999998,,,,52.179,,90.09700000000001,,,22.431,11.0,-0.5,-0.5,7.0,5388.959000110626,8.0
1005,7,3,1.7190011368423144,667.6100000000001,2672.6900000000005,1340.5120000000002,,,,65.568,48.579,,,,,1.0,0.4,0.2,7.8,4178.6540014743805,
1006,8,0,1.5529472362415553,588.083,2678.576,1167.7620000000002,,,,69.807,188.90499999999997,243.971,,10.029,,1.0,-1.4,0.0,7.6,4897.05799818039,4.0
1006,8,1,1.9783586076456772,1756.4860000000008,2536.0769999999998,1211.1129999999998,,,,52.179,,90.09700000000001,,,22.431,11.0,-0.5,-0.5,7.0,5388.959000110626,8.0
1006,8,2,1.7190011368423144,667.6100000000001,2672.6900000000005,1340.5120000000002,,,,65.568,48.579,,,,,1.0,0.4,0.2,7.8,4178.6540014743805,
1006,8,3,1.9567433220374402,1278.908,2117.498000000001,2505.1980000000017,,,,26.176000000000002,,85.631,,,,15.0,0.3333333333333333,0.0,7.333333333333333,4124.162000179293,2.0
1007,8,0,1.9783586076456772,1756.4860000000008,2536.0769999999998,1211.1129999999998,,,,52.179,,90.09700000000001,,,22.431,11.0,-0.5,-0.5,7.0,5388.959000110626,8.0
1007,8,1,1.7190011368423144,667.6100000000001,2672.6900000000005,1340.5120000000002,,,,65.568,48.579,,,,,1.0,0.4,0.2,7.8,4178.6540014743805,
1007,8,2,1.9567433220374402,1278.908,2117.498000000001,2505.1980000000017,,,,26.176000000000002,,85.631,,,,15.0,0.3333333333333333,0.0,7.333333333333333,4124.162000179293,2.0
1007,8,3,2.04915342060177,168.361,3238.077,844.4039999999998,,,,84.35600000000001,338.005,,,,,2.0,0.25,0.75,8.25,4656.294999599456,
1008,9,0,1.7190011368423144,667.6100000000001,2672.6900000000005,1340.5120000000002,,,,65.568,48.579,,,,,1.0,0.4,0.2,7.8,4178.6540014743805,
1008,9,1,1.9567433220374402,1278.908,2117.498000000001,2505.1980000000017,,,,26.176000000000002,,85.631,,,,15.0,0.3333333333333333,0.0,7.333333333333333,4124.162000179293,2.0
1008,9,2,2.04915342060177,168.361,3238.077,844.4039999999998,,,,84.35600000000001,338.005,,,,,2.0,0.25,0.75,8.25,4656.294999599456,
1008,9,3,3.207454676282279,1443.4360000000001,2012.92,532.3389999999998,,,,98.08800000000001,,114.418,,13.118,,6.0,0.3333333333333333,0.3333333333333333,7.666666666666667,4124.542999267578,1.0
1009,8,0,1.9567433220374402,1278.908,2117.498000000001,2505.1980000000017,,,,26.176000000000002,,85.631,,,,15.0,0.3333333333333333,0.0,7.333333333333333,4124.162000179293,2.0
1009,8,1,2.04915342060177,168.361,3238.077,844.4039999999998,,,,84.35600000000001,338.005,,,,,2.0,0.25,0.75,8.25,4656.294999599456,
1009,8,2,3.207454676282279,1443.4360000000001,2012.92,532.3389999999998,,,,98.08800000000001,,114.418,,13.118,,6.0,0.3333333333333333,0.3333333333333333,7.666666666666667,4124.542999267578,1.0
1009,8,3,2.2214705794912075,380.201,1372.1369999999997,505.393,,,,49.503,92.404,,,,,5.0,0.2,0.8,8.6,2406.448000192642,2.0
1010,8,0,2.04915342060177,168.361,3238.077,844.4039999999998,,,,84.35600000000001,338.005,,,,,2.0,0.25,0.75,8.25,4656.294999599456,
1010,8,1,3.207454676282279,1443.4360000000001,2012.92,532.3389999999998,,,,98.08800000000001,,114.418,,13.118,,6.0,0.3333333333333333,0.3333333333333333,7.666666666666667,4124.542999267578,1.0
1010,8,2,2.2214705794912075,380.201,1372.1369999999997,505.393,,,,49.503,92.404,,,,,5.0,0.2,0.8,8.6,2406.448000192642,2.0
1010,8,3,2.7568350313864696,189.33900000000003,1520.7439999999997,661.141,,,,82.591,476.366,32.605,,,,6.0,-1.8,0.6,8.0,3048.489998817444,
1011,8,0,3.207454676282279,1443.4360000000001,2012.92,532.3389999999998,,,,98.08800000000001,,114.418,,13.118,,6.0,0.3333333333333333,0.3333333333333333,7.666666666666667,4124.542999267578,1.0
1011,8,1,2.2214705794912075,380.201,1372.1369999999997,505.393,,,,49.503,92.404,,,,,5.0,0.2,0.8,8.6,2406.448000192642,2.0
1011,8,2,2.7568350313864696,189.33900000000003,1520.7439999999997,661.141,,,,82.591,476.366,32.605,,,,6.0,-1.8,0.6,8.0,3048.489998817444,
1011,8,3,2.2263534448037143,1518.633,3543.626,621.1710000000003,,,,54.104,,32.21,,,,3.0,0.5,0.5,7.5,6525.473998785022,
1012,8,0,2.2214705794912075,380.201,1372.1369999999997,505.393,,,,49.503,92.404,,,,,5.0,0.2,0.8,8.6,2406.448000192642,2.0
1012,8,1,2.7568350313864696,189.33900000000003,1520.7439999999997,661.141,,,,82.591,476.366,32.605,,,,6.0,-1.8,0.6,8.0,3048.489998817444,
1012,8,2,2.2263534448037143,1518.633,3543.626,621.1710000000003,,,,54.104,,32.21,,,,3.0,0.5,0.5,7.5,6525.473998785022,
1012,8,3,2.8885161776090467,635.303,1951.8460000000005,1036.1699999999998,,,,127.472,,,,,,8.0,0.0,0.5,8.0,5020.396999835964,2.0
1013,8,0,2.7568350313864696,189.33900000000003,1520.7439999999997,661.141,,,,82.591,476.366,32.605,,,,6.0,-1.8,0.6,8.0,3048.489998817444,
1013,8,1,2.2263534448037143,1518.633,3543.626,621.1710000000003,,,,54.104,,32.21,,,,3.0,0.5,0.5,7.5,6525.473998785022,
1013,8,2,2.8885161776090467,635.303,1951.8460000000005,1036.1699999999998,,,,127.472,,,,,,8.0,0.0,0.5,8.0,5020.396999835964,2.0
1013,8,3,3.2047338323292105,1230.1160000000002,2011.749,2182.1400000000003,,,,47.742999999999995,363.157,243.92900000000003,,,,7.0,0.75,0.75,8.5,4246.232999801635,
1014,7,0,1.1586363914802515,1398.979,1065.272,646.4970000000001,,,,16.711,403.20899999999995,,,447.418,,4.0,-0.5,0.0,7.0,5141.033999443051,
1014,7,1,1.529132590531426,2309.1839999999993,2618.0609999999997,4963.498,,,,31.539,,70.423,,,,7.0,0.25,0.25,7.5,7088.695999860767,
1014,7,2,2.3065937383968764,93.159,2002.4339999999997,506.892,,,,102.58099999999999,,,,,,5.0,1.0,0.6666666666666666,8.0,2564.8539996147165,
1014,7,3,1.9504930406255996,482.125,1788.7890000000002,651.805,,,,42.578,,103.49000000000001,,,,6.0,0.0,0.6666666666666666,7.0,7621.398999691013,3.0
1015,7,0,1.529132590531426,2309.1839999999993,2618.0609999999997,4963.498,,,,31.539,,70.423,,,,7.0,0.25,0.25,7.5,7088.695999860767,
1015,7,1,2.3065937383968764,93.159,2002.4339999999997,506.892,,,,102.58099999999999,,,,,,5.0,1.0,0.6666666666666666,8.0,2564.8539996147165,
1015,7,2,1.9504930406255996,482.125,1788.7890000000002,651.805,,,,42.578,,103.49000000000001,,,,6.0,0.0,0.6666666666666666,7.0,7621.398999691013,3.0
1015,7,3,2.811432538748139,544.3810000000001,2831.296,863.8289999999995,,,,40.7,,,,,,9.0,-1.0,0.0,7.0,3929.9689993858346,
1016,8,0,2.3065937383968764,93.159,2002.4339999999997,506.892,,,,102.58099999999999,,,,,,5.0,1.0,0.6666666666666666,8.0,2564.8539996147165,
1016,8,1,1.9504930406255996,482.125,1788.7890000000002,651.805,,,,42.578,,103.49000000000001,,,,6.0,0.0,0.6666666666666666,7.0,7621.398999691013,3.0
1016,8,2,2.811432538748139,544.3810000000001,2831.296,863.8289999999995,,,,40.7,,,,,,9.0,-1.0,0.0,7.0,3929.9689993858346,
1016,8,3,2.2475324176856684,585.3789999999999,2228.205,759.5340000000002,,,,40.260000000000005,,89.955,,,,10.0,-0.25,0.0,7.25,3621.9930009841914,
1017,9,0,1.9504930406255996,482.125,1788.7890000000002,651.805,,,,42.578,,103.49000000000001,,,,6.0,0.0,0.6666666666666666,7.0,7621.398999691013,3.0
1017,9,1,2.811432538748139,544.3810000000001,2831.296,863.8289999999995,,,,40.7,,,,,,9.0,-1.0,0.0,7.0,3929.9689993858346,
1017,9,2,2.2475324176856684,585.3789999999999,2228.205,759.5340000000002,,,,40.260000000000005,,89.955,,,,10.0,-0.25,0.0,7.25,3621.9930009841914,
1017,9,3,1.9723046153618804,272.89,1717.7990000000002,199.43600000000006,,,,16.111,,,,,,2.0,-1.0,0.5,7.5,2209.7899997234335,
1018,7,0,1.6401259881988468,725.7189999999998,2027.8310000000001,589.095,,,,46.36699999999999,1.007,113.69300000000001,,,,4.0,-1.0,-0.25,6.0,3372.444998979568,
1018,7,1,2.6794147816120475,2509.9369999999994,3658.1549999999984,487.702,,,,66.38,,,,,,13.0,-1.0,-0.25,6.0,5126.648000478743,2.0
1018,7,2,1.8595178005442279,1177.3310000000004,2304.919999999999,1143.8260000000002,,,,32.406,,575.667,,,,9.0,-0.25,0.75,7.75,5151.195997714999,
1018,7,3,3.1591912458848683,748.367,2962.648000000001,3210.226000000001,,,,52.517,1881.1550000000002,666.5790000000001,,,,6.0,-0.75,0.5,7.25,4791.854000568391,
1019,7,0,1.0453026481232188,765.4029999999997,1107.526,296.78499999999997,,,,107.616,4201.893999999999,,27.135,164.932,,5.0,0.3333333333333333,0.3333333333333333,7.0,4944.646000862122,1.0
1019,7,1,1.659960366587435,2442.8319999999994,855.1450000000002,920.187,,,,152.83399999999997,6420.128999999999,,,283.445,,2.0,-0.6,1.4,7.2,18855.781001567848,
1019,7,2,0.8844458914956594,1555.3640000000005,1833.537,675.412,,,,70.61,6281.793000000001,,,102.369,,3.0,-0.8,0.8,7.4,11030.036000251765,1.0
1019,7,3,6.223335277636466,2879.460999999999,3989.4990000000003,438.444,,,,55.455,3960.063999999999,,,83.939,,2.0,0.0,1.0,7.666666666666667,10002.624000310898,
1020,7,0,1.659960366587435,2442.8319999999994,855.1450000000002,920.187,,,,152.83399999999997,6420.128999999999,,,283.445,,2.0,-0.6,1.4,7.2,18855.781001567848,
1020,7,1,0.8844458914956594,1555.3640000000005,1833.537,675.412,,,,70.61,6281.793000000001,,,102.369,,3.0,-0.8,0.8,7.4,11030.036000251765,1.0
1020,7,2,6.223335277636466,2879.460999999999,3989.4990000000003,438.444,,,,55.455,3960.063999999999,,,83.939,,2.0,0.0,1.0,7.666666666666667,10002.624000310898,
1020,7,3,0.7074375214994341,669.1919999999998,1610.627,1526.508,,,,60.848000000000006,7490.158000000001,,,3.01,,,0.0,1.2,7.4,10896.482999324795,
1021,6,0,0.8844458914956594,1555.3640000000005,1833.537,675.412,,,,70.61,6281.793000000001,,,102.369,,3.0,-0.8,0.8,7.4,11030.036000251765,1.0
1021,6,1,6.223335277636466,2879.460999999999,3989.4990000000003,438.444,,,,55.455,3960.063999999999,,,83.939,,2.0,0.0,1.0,7.666666666666667,10002.624000310898,
1021,6,2,0.7074375214994341,669.1919999999998,1610.627,1526.508,,,,60.848000000000006,7490.158000000001,,,3.01,,,0.0,1.2,7.4,10896.482999324795,
1021,6,3,0.6313703403966109,621.0539999999995,1390.4449999999997,962.3400000000001,,,,63.275000000000006,9143.260999999999,3.019,,4.208,,,0.0,0.6,7.2,10135.542999505988,
1022,5,0,6.223335277636466,2879.460999999999,3989.4990000000003,438.444,,,,55.455,3960.063999999999,,,83.939,,2.0,0.0,1.0,7.666666666666667,10002.624000310898,
1022,5,1,0.7074375214994341,669.1919999999998,1610.627,1526.508,,,,60.848000000000006,7490.158000000001,,,3.01,,,0.0,1.2,7.4,10896.482999324795,
1022,5,2,0.6313703403966109,621.0539999999995,1390.4449999999997,962.3400000000001,,,,63.275000000000006,9143.260999999999,3.019,,4.208,,,0.0,0.6,7.2,10135.542999505988,
1022,5,3,1.9664232993656034,3783.6399999999994,1313.6709999999998,1181.991,,,,78.571,7711.711000000001,52.436,,90.13199999999999,,7.0,-0.6,-0.2,6.2,20483.757998943336,
1023,7,0,0.7074375214994341,669.1919999999998,1610.627,1526.508,,,,60.848000000000006,7490.158000000001,,,3.01,,,0.0,1.2,7.4,10896.482999324795,
1023,7,1,0.6313703403966109,621.0539999999995,1390.4449999999997,962.3400000000001,,,,63.275000000000006,9143.260999999999,3.019,,4.208,,,0.0,0.6,7.2,10135.542999505988,
1023,7,2,1.9664232993656034,3783.6399999999994,1313.6709999999998,1181.991,,,,78.571,7711.711000000001,52.436,,90.13199999999999,,7.0,-0.6,-0.2,6.2,20483.757998943336,
1023,7,3,0.1851648047311056,865.2500000000001,276.21700000000004,1206.39,,,,68.26299999999999,4779.349000000001,,,,,1.0,-0.2,-0.6,5.2,6824.430000305174,
1024,8,0,0.6313703403966109,621.0539999999995,1390.4449999999997,962.3400000000001,,,,63.275000000000006,9143.260999999999,3.019,,4.208,,,0.0,0.6,7.2,10135.542999505988,
1024,8,1,1.9664232993656034,3783.6399999999994,1313.6709999999998,1181.991,,,,78.571,7711.711000000001,52.436,,90.13199999999999,,7.0,-0.6,-0.2,6.2,20483.757998943336,
1024,8,2,0.1851648047311056,865.2500000000001,276.21700000000004,1206.39,,,,68.26299999999999,4779.349000000001,,,,,1.0,-0.2,-0.6,5.2,6824.430000305174,
1024,8,3,2.4169071652263083,3016.5059999999985,2518.9939999999997,775.334,,,,67.548,3687.5239999999994,50.712,,90.989,,5.0,-0.25,1.0,7.0,8703.77899980545,3.0
1025,8,0,1.9664232993656034,3783.6399999999994,1313.6709999999998,1181.991,,,,78.571,7711.711000000001,52.436,,90.13199999999999,,7.0,-0.6,-0.2,6.2,20483.757998943336,
1025,8,1,0.1851648047311056,865.2500000000001,276.21700000000004,1206.39,,,,68.26299999999999,4779.349000000001,,,,,1.0,-0.2,-0.6,5.2,6824.430000305174,
1025,8,2,2.4169071652263083,3016.5059999999985,2518.9939999999997,775.334,,,,67.548,3687.5239999999994,50.712,,90.989,,5.0,-0.25,1.0,7.0,8703.77899980545,3.0
1025,8,3,3.5148093863181806,4057.255999999996,1350.607,538.707,,,,52.19200000000001,2758.2599999999998,36.169,,,,31.0,0.8,1.0,8.4,9947.085997581482,2.0
1026,6,0,0.1851648047311056,865.2500000000001,276.21700000000004,1206.39,,,,68.26299999999999,4779.349000000001,,,,,1.0,-0.2,-0.6,5.2,6824.430000305174,
1026,6,1,2.4169071652263083,3016.5059999999985,2518.9939999999997,775.334,,,,67.548,3687.5239999999994,50.712,,90.989,,5.0,-0.25,1.0,7.0,8703.77899980545,3.0
1026,6,2,3.5148093863181806,4057.255999999996,1350.607,538.707,,,,52.19200000000001,2758.2599999999998,36.169,,,,31.0,0.8,1.0,8.4,9947.085997581482,2.0
1026,6,3,8.1428792632106,3269.482,331.262,226.066,,,,55.925,3123.041,,4.011,22.697,,18.0,0.4,1.0,7.6,7284.819000482557,4.0
1027,7,0,2.4169071652263083,3016.5059999999985,2518.9939999999997,775.334,,,,67.548,3687.5239999999994,50.712,,90.989,,5.0,-0.25,1.0,7.0,8703.77899980545,3.0
1027,7,1,3.5148093863181806,4057.255999999996,1350.607,538.707,,,,52.19200000000001,2758.2599999999998,36.169,,,,31.0,0.8,1.0,8.4,9947.085997581482,2.0
1027,7,2,8.1428792632106,3269.482,331.262,226.066,,,,55.925,3123.041,,4.011,22.697,,18.0,0.4,1.0,7.6,7284.819000482557,4.0
1027,7,3,1.2570489674686238,2664.7200000000003,1552.4589999999996,1661.5770000000005,,,,61.369,8264.921,,,4.976,,4.0,-1.2,0.4,6.2,19398.577001571655,
1028,6,0,3.5148093863181806,4057.255999999996,1350.607,538.707,,,,52.19200000000001,2758.2599999999998,36.169,,,,31.0,0.8,1.0,8.4,9947.085997581482,2.0
1028,6,1,8.1428792632106,3269.482,331.262,226.066,,,,55.925,3123.041,,4.011,22.697,,18.0,0.4,1.0,7.6,7284.819000482557,4.0
1028,6,2,1.2570489674686238,2664.7200000000003,1552.4589999999996,1661.5770000000005,,,,61.369,8264.921,,,4.976,,4.0,-1.2,0.4,6.2,19398.577001571655,
1028,6,3,1.9048889585672169,4788.741999999998,2341.413,937.921,3.106,,,58.507,7012.939000000001,,,336.83900000000006,,2.0,-1.25,0.75,6.75,22753.78800058365,1.0
1029,6,0,8.1428792632106,3269.482,331.262,226.066,,,,55.925,3123.041,,4.011,22.697,,18.0,0.4,1.0,7.6,7284.819000482557,4.0
1029,6,1,1.2570489674686238,2664.7200000000003,1552.4589999999996,1661.5770000000005,,,,61.369,8264.921,,,4.976,,4.0,-1.2,0.4,6.2,19398.577001571655,
1029,6,2,1.9048889585672169,4788.741999999998,2341.413,937.921,3.106,,,58.507,7012.939000000001,,,336.83900000000006,,2.0,-1.25,0.75,6.75,22753.78800058365,1.0
1029,6,3,1.9138510670786462,4191.713000000002,1237.2300000000002,857.6800000000001,,,,139.28200000000004,6191.382999999999,144.481,,97.63600000000001,,3.0,-0.4,0.4,6.2,16450.873999118805,1.0
1030,6,0,0.042230451502634894,286.712,7.083,562.4469999999999,,,,41.492999999999995,2265.029,2.163,,3.187,,1.0,-0.25,-0.5,5.0,3168.8159999847426,1.0
1030,6,1,1.711911778530618,2349.8789999999995,1892.6619999999996,1375.026,,,,112.786,6022.155,359.32000000000005,,105.09800000000001,,7.0,-0.8,0.4,6.6,12633.159000158314,
1030,6,2,0.37084022972134484,1252.469,682.069,815.8629999999999,,,,59.405,7554.269999999999,0.08,,16.477,,,0.2,-0.2,4.8,12136.339000463482,2.0
1030,6,3,2.1842659346500977,2091.841,867.8680000000002,603.767,,,,68.538,2596.438,39.492,,175.48,,5.0,-0.4,1.0,7.6,17083.71900010109,
1031,6,0,1.711911778530618,2349.8789999999995,1892.6619999999996,1375.026,,,,112.786,6022.155,359.32000000000005,,105.09800000000001,,7.0,-0.8,0.4,6.6,12633.159000158314,
1031,6,1,0.37084022972134484,1252.469,682.069,815.8629999999999,,,,59.405,7554.269999999999,0.08,,16.477,,,0.2,-0.2,4.8,12136.339000463482,2.0
1031,6,2,2.1842659346500977,2091.841,867.8680000000002,603.767,,,,68.538,2596.438,39.492,,175.48,,5.0,-0.4,1.0,7.6,17083.71900010109,
1031,6,3,0.2679222479312503,259.8929999999999,504.549,357.63699999999994,,,,53.551,4154.9439999999995,4.027,,,,,0.0,0.4,6.0,5336.35400056839,
1032,5,0,0.37084022972134484,1252.469,682.069,815.8629999999999,,,,59.405,7554.269999999999,0.08,,16.477,,,0.2,-0.2,4.8,12136.339000463482,2.0
1032,5,1,2.1842659346500977,2091.841,867.8680000000002,603.767,,,,68.538,2596.438,39.492,,175.48,,5.0,-0.4,1.0,7.6,17083.71900010109,
1032,5,2,0.2679222479312503,259.8929999999999,504.549,357.63699999999994,,,,53.551,4154.9439999999995,4.027,,,,,0.0,0.4,6.0,5336.35400056839,
1032,5,3,0.5764178920726439,1196.5320000000004,1065.8850000000002,474.83599999999996,,,,293.233,4037.5669999999996,,,,,1.0,-0.75,0.5,6.0,15521.871000289917,
1033,7,0,2.1842659346500977,2091.841,867.8680000000002,603.767,,,,68.538,2596.438,39.492,,175.48,,5.0,-0.4,1.0,7.6,17083.71900010109,
1033,7,1,0.2679222479312503,259.8929999999999,504.549,357.63699999999994,,,,53.551,4154.9439999999995,4.027,,,,,0.0,0.4,6.0,5336.35400056839,
1033,7,2,0.5764178920726439,1196.5320000000004,1065.8850000000002,474.83599999999996,,,,293.233,4037.5669999999996,,,,,1.0,-0.75,0.5,6.0,15521.871000289917,
1033,7,3,2.659313725490197,2505.529999999999,4340.771999999998,1232.103,,,,39.548,3313.274000000001,6.135,,29.384,,1.0,0.5,0.0,5.0,18801.167999267574,
1034,6,0,0.2679222479312503,259.8929999999999,504.549,357.63699999999994,,,,53.551,4154.9439999999995,4.027,,,,,0.0,0.4,6.0,5336.35400056839,
1034,6,1,0.5764178920726439,1196.5320000000004,1065.8850000000002,474.83599999999996,,,,293.233,4037.5669999999996,,,,,1.0,-0.75,0.5,6.0,15521.871000289917,
1034,6,2,2.659313725490197,2505.529999999999,4340.771999999998,1232.103,,,,39.548,3313.274000000001,6.135,,29.384,,1.0,0.5,0.0,5.0,18801.167999267574,
1034,6,3,0.0916666666666666,268.97999999999996,160.882,1093.614,,,,100.961,3754.772,,,,,,-0.3333333333333333,0.4,6.833333333333333,4149.1789996623975,
1035,7,0,0.5764178920726439,1196.5320000000004,1065.8850000000002,474.83599999999996,,,,293.233,4037.5669999999996,,,,,1.0,-0.75,0.5,6.0,15521.871000289917,
1035,7,1,2.659313725490197,2505.529999999999,4340.771999999998,1232.103,,,,39.548,3313.274000000001,6.135,,29.384,,1.0,0.5,0.0,5.0,18801.167999267574,
