no,target,t,activity,call,circumplex.arousal,circumplex.valence,frequency,mood,screen,sms,util_apps,com_other_apps,entertain_apps
942,8,3,0.1590225458393758,0.0,-0.6,1.0,117.0,7.8,16108.397998571396,0.0,5312.672999999999,7892.2310000000025,4632.673000000001
943,8,0,0.0910381678849411,0.0,-1.2,1.0,46.0,8.0,10319.06200051308,0.0,2350.0499999999993,2162.576,5635.588
943,8,1,0.1219521547065406,0.0,0.0,1.0,110.0,7.6,16311.262001037596,0.0,3281.6319999999996,9529.213,3541.0019999999995
943,8,2,0.1590225458393758,0.0,-0.6,1.0,117.0,7.8,16108.397998571396,0.0,5312.672999999999,7892.2310000000025,4632.673000000001
943,8,3,0.1609356614846201,3.0,-0.5,1.0,101.0,7.75,18234.77799868584,5.0,3826.105,6945.135000000002,6724.098
944,8,0,0.1219521547065406,0.0,0.0,1.0,110.0,7.6,16311.262001037596,0.0,3281.6319999999996,9529.213,3541.0019999999995
944,8,1,0.1590225458393758,0.0,-0.6,1.0,117.0,7.8,16108.397998571396,0.0,5312.672999999999,7892.2310000000025,4632.673000000001
944,8,2,0.1609356614846201,3.0,-0.5,1.0,101.0,7.75,18234.77799868584,5.0,3826.105,6945.135000000002,6724.098
944,8,3,0.1335532421561833,0.0,-1.0,1.0,91.0,8.2,11401.83500099182,2.0,2308.925,4091.686000000001,4995.636
945,8,0,0.1590225458393758,0.0,-0.6,1.0,117.0,7.8,16108.397998571396,0.0,5312.672999999999,7892.2310000000025,4632.673000000001
945,8,1,0.1609356614846201,3.0,-0.5,1.0,101.0,7.75,18234.77799868584,5.0,3826.105,6945.135000000002,6724.098
945,8,2,0.1335532421561833,0.0,-1.0,1.0,91.0,8.2,11401.83500099182,2.0,2308.925,4091.686000000001,4995.636
945,8,3,0.1467598140989174,4.0,-0.6666666666666666,0.6666666666666666,123.0,7.666666666666667,19381.91399955749,0.0,4123.012000000001,10369.984999999997,5551.358
946,7,0,0.1609356614846201,3.0,-0.5,1.0,101.0,7.75,18234.77799868584,5.0,3826.105,6945.135000000002,6724.098
946,7,1,0.1335532421561833,0.0,-1.0,1.0,91.0,8.2,11401.83500099182,2.0,2308.925,4091.686000000001,4995.636
946,7,2,0.1467598140989174,4.0,-0.6666666666666666,0.6666666666666666,123.0,7.666666666666667,19381.91399955749,0.0,4123.012000000001,10369.984999999997,5551.358
946,7,3,0.0613341448900887,0.0,-1.0,1.2,45.0,7.8,11779.19700098038,0.0,2889.1099999999997,3378.693,5618.402
947,8,0,0.1335532421561833,0.0,-1.0,1.0,91.0,8.2,11401.83500099182,2.0,2308.925,4091.686000000001,4995.636
947,8,1,0.1467598140989174,4.0,-0.6666666666666666,0.6666666666666666,123.0,7.666666666666667,19381.91399955749,0.0,4123.012000000001,10369.984999999997,5551.358
947,8,2,0.0613341448900887,0.0,-1.0,1.2,45.0,7.8,11779.19700098038,0.0,2889.1099999999997,3378.693,5618.402
947,8,3,0.0788828434437322,1.0,-1.6,1.0,58.0,7.2,10114.311999320982,0.0,2571.238,2098.7909999999997,5606.354
948,8,0,0.1467598140989174,4.0,-0.6666666666666666,0.6666666666666666,123.0,7.666666666666667,19381.91399955749,0.0,4123.012000000001,10369.984999999997,5551.358
948,8,1,0.0613341448900887,0.0,-1.0,1.2,45.0,7.8,11779.19700098038,0.0,2889.1099999999997,3378.693,5618.402
948,8,2,0.0788828434437322,1.0,-1.6,1.0,58.0,7.2,10114.311999320982,0.0,2571.238,2098.7909999999997,5606.354
948,8,3,0.170820343102443,0.0,-0.25,1.0,98.0,7.75,12149.335000276566,0.0,2836.362000000001,6058.9069999999965,3271.78
949,8,0,0.0613341448900887,0.0,-1.0,1.2,45.0,7.8,11779.19700098038,0.0,2889.1099999999997,3378.693,5618.402
949,8,1,0.0788828434437322,1.0,-1.6,1.0,58.0,7.2,10114.311999320982,0.0,2571.238,2098.7909999999997,5606.354
949,8,2,0.170820343102443,0.0,-0.25,1.0,98.0,7.75,12149.335000276566,0.0,2836.362000000001,6058.9069999999965,3271.78
949,8,3,0.1223273167494859,4.0,-1.4,1.0,113.0,7.6,15471.419999122623,0.0,3685.186,11107.777,3331.41
950,8,0,0.0788828434437322,1.0,-1.6,1.0,58.0,7.2,10114.311999320982,0.0,2571.238,2098.7909999999997,5606.354
950,8,1,0.170820343102443,0.0,-0.25,1.0,98.0,7.75,12149.335000276566,0.0,2836.362000000001,6058.9069999999965,3271.78
950,8,2,0.1223273167494859,4.0,-1.4,1.0,113.0,7.6,15471.419999122623,0.0,3685.186,11107.777,3331.41
950,8,3,0.1918537415998037,2.0,-0.4,1.4,104.0,8.4,13415.650999307634,0.0,3086.324000000001,6220.726999999998,4625.634
951,7,0,0.170820343102443,0.0,-0.25,1.0,98.0,7.75,12149.335000276566,0.0,2836.362000000001,6058.9069999999965,3271.78
951,7,1,0.1223273167494859,4.0,-1.4,1.0,113.0,7.6,15471.419999122623,0.0,3685.186,11107.777,3331.41
951,7,2,0.1918537415998037,2.0,-0.4,1.4,104.0,8.4,13415.650999307634,0.0,3086.324000000001,6220.726999999998,4625.634
951,7,3,0.1612531732127524,0.0,-0.8,1.0,97.0,7.6,19547.790001153942,0.0,3878.5160000000005,6083.750000000002,9605.019
952,8,0,0.1223273167494859,4.0,-1.4,1.0,113.0,7.6,15471.419999122623,0.0,3685.186,11107.777,3331.41
952,8,1,0.1918537415998037,2.0,-0.4,1.4,104.0,8.4,13415.650999307634,0.0,3086.324000000001,6220.726999999998,4625.634
952,8,2,0.1612531732127524,0.0,-0.8,1.0,97.0,7.6,19547.790001153942,0.0,3878.5160000000005,6083.750000000002,9605.019
952,8,3,0.0412204688493869,0.0,-1.2,1.0,62.0,7.4,17662.450000286102,0.0,4112.058,6275.513,6865.491
953,8,0,0.1918537415998037,2.0,-0.4,1.4,104.0,8.4,13415.650999307634,0.0,3086.324000000001,6220.726999999998,4625.634
953,8,1,0.1612531732127524,0.0,-0.8,1.0,97.0,7.6,19547.790001153942,0.0,3878.5160000000005,6083.750000000002,9605.019
953,8,2,0.0412204688493869,0.0,-1.2,1.0,62.0,7.4,17662.450000286102,0.0,4112.058,6275.513,6865.491
953,8,3,0.0998534588835591,1.0,-1.2,1.0,44.0,7.8,11295.799999713909,0.0,3305.1989999999996,1917.066,5463.855
954,8,0,0.1612531732127524,0.0,-0.8,1.0,97.0,7.6,19547.790001153942,0.0,3878.5160000000005,6083.750000000002,9605.019
954,8,1,0.0412204688493869,0.0,-1.2,1.0,62.0,7.4,17662.450000286102,0.0,4112.058,6275.513,6865.491
954,8,2,0.0998534588835591,1.0,-1.2,1.0,44.0,7.8,11295.799999713909,0.0,3305.1989999999996,1917.066,5463.855
954,8,3,0.1091389276139104,0.0,-1.25,1.0,48.0,7.75,13949.232999563212,0.0,2253.54,5254.057,5151.982
955,8,0,0.0412204688493869,0.0,-1.2,1.0,62.0,7.4,17662.450000286102,0.0,4112.058,6275.513,6865.491
955,8,1,0.0998534588835591,1.0,-1.2,1.0,44.0,7.8,11295.799999713909,0.0,3305.1989999999996,1917.066,5463.855
955,8,2,0.1091389276139104,0.0,-1.25,1.0,48.0,7.75,13949.232999563212,0.0,2253.54,5254.057,5151.982
955,8,3,0.1111340372786305,0.0,-1.6,1.0,53.0,7.8,14151.794000864027,0.0,4533.533,8768.364999999996,2863.4449999999997
956,8,0,0.0998534588835591,1.0,-1.2,1.0,44.0,7.8,11295.799999713909,0.0,3305.1989999999996,1917.066,5463.855
956,8,1,0.1091389276139104,0.0,-1.25,1.0,48.0,7.75,13949.232999563212,0.0,2253.54,5254.057,5151.982
956,8,2,0.1111340372786305,0.0,-1.6,1.0,53.0,7.8,14151.794000864027,0.0,4533.533,8768.364999999996,2863.4449999999997
956,8,3,0.1486342325363091,2.0,-0.8,1.2,59.0,8.0,10817.137999773022,3.0,3199.9410000000007,4895.503,1752.216
957,8,0,0.1091389276139104,0.0,-1.25,1.0,48.0,7.75,13949.232999563212,0.0,2253.54,5254.057,5151.982
957,8,1,0.1111340372786305,0.0,-1.6,1.0,53.0,7.8,14151.794000864027,0.0,4533.533,8768.364999999996,2863.4449999999997
957,8,2,0.1486342325363091,2.0,-0.8,1.2,59.0,8.0,10817.137999773022,3.0,3199.9410000000007,4895.503,1752.216
957,8,3,0.0936255194588527,0.0,-1.4,1.0,107.0,7.6,10317.379000425331,0.0,2858.7049999999995,5032.385999999999,2779.2610000000004
958,8,0,0.1111340372786305,0.0,-1.6,1.0,53.0,7.8,14151.794000864027,0.0,4533.533,8768.364999999996,2863.4449999999997
958,8,1,0.1486342325363091,2.0,-0.8,1.2,59.0,8.0,10817.137999773022,3.0,3199.9410000000007,4895.503,1752.216
958,8,2,0.0936255194588527,0.0,-1.4,1.0,107.0,7.6,10317.379000425331,0.0,2858.7049999999995,5032.385999999999,2779.2610000000004
958,8,3,0.134197630073415,0.0,-1.2,1.2,112.0,8.2,11102.148002147678,0.0,3324.629,6012.645000000001,1561.464
959,8,0,0.1486342325363091,2.0,-0.8,1.2,59.0,8.0,10817.137999773022,3.0,3199.9410000000007,4895.503,1752.216
959,8,1,0.0936255194588527,0.0,-1.4,1.0,107.0,7.6,10317.379000425331,0.0,2858.7049999999995,5032.385999999999,2779.2610000000004
959,8,2,0.134197630073415,0.0,-1.2,1.2,112.0,8.2,11102.148002147678,0.0,3324.629,6012.645000000001,1561.464
959,8,3,0.1411388700338604,0.0,-1.0,1.0,109.0,7.5,14133.542001485815,0.0,3758.423999999999,4215.075000000001,6159.474999999999
960,8,0,0.0936255194588527,0.0,-1.4,1.0,107.0,7.6,10317.379000425331,0.0,2858.7049999999995,5032.385999999999,2779.2610000000004
960,8,1,0.134197630073415,0.0,-1.2,1.2,112.0,8.2,11102.148002147678,0.0,3324.629,6012.645000000001,1561.464
960,8,2,0.1411388700338604,0.0,-1.0,1.0,109.0,7.5,14133.542001485815,0.0,3758.423999999999,4215.075000000001,6159.474999999999
960,8,3,0.3451037851037851,2.0,-1.2,1.0,60.0,7.8,12684.299000740062,0.0,20070.48300000001,4360.044000000001,4088.948
961,8,0,0.134197630073415,0.0,-1.2,1.2,112.0,8.2,11102.148002147678,0.0,3324.629,6012.645000000001,1561.464
961,8,1,0.1411388700338604,0.0,-1.0,1.0,109.0,7.5,14133.542001485815,0.0,3758.423999999999,4215.075000000001,6159.474999999999
961,8,2,0.3451037851037851,2.0,-1.2,1.0,60.0,7.8,12684.299000740062,0.0,20070.48300000001,4360.044000000001,4088.948
961,8,3,0.1260811864651964,1.0,-1.0,1.0,34.0,7.8,12210.01900005341,0.0,2339.4920000000006,2017.5569999999998,5804.6
962,8,0,0.1411388700338604,0.0,-1.0,1.0,109.0,7.5,14133.542001485815,0.0,3758.423999999999,4215.075000000001,6159.474999999999
962,8,1,0.3451037851037851,2.0,-1.2,1.0,60.0,7.8,12684.299000740062,0.0,20070.48300000001,4360.044000000001,4088.948
962,8,2,0.1260811864651964,1.0,-1.0,1.0,34.0,7.8,12210.01900005341,0.0,2339.4920000000006,2017.5569999999998,5804.6
962,8,3,0.2036759696652048,2.0,-1.0,1.0,78.0,8.0,13116.36799883843,2.0,6325.681000000001,3030.868000000001,5402.251
963,8,0,0.3451037851037851,2.0,-1.2,1.0,60.0,7.8,12684.299000740062,0.0,20070.48300000001,4360.044000000001,4088.948
963,8,1,0.1260811864651964,1.0,-1.0,1.0,34.0,7.8,12210.01900005341,0.0,2339.4920000000006,2017.5569999999998,5804.6
963,8,2,0.2036759696652048,2.0,-1.0,1.0,78.0,8.0,13116.36799883843,2.0,6325.681000000001,3030.868000000001,5402.251
963,8,3,0.1709965409605352,0.0,-1.0,1.0,41.0,8.0,14698.667999029169,1.0,3994.96,7294.996000000001,3169.2320000000004
964,8,0,0.1260811864651964,1.0,-1.0,1.0,34.0,7.8,12210.01900005341,0.0,2339.4920000000006,2017.5569999999998,5804.6
964,8,1,0.2036759696652048,2.0,-1.0,1.0,78.0,8.0,13116.36799883843,2.0,6325.681000000001,3030.868000000001,5402.251
964,8,2,0.1709965409605352,0.0,-1.0,1.0,41.0,8.0,14698.667999029169,1.0,3994.96,7294.996000000001,3169.2320000000004
964,8,3,0.1610835202721728,6.0,-1.2,1.0,123.0,7.8,13110.468000888824,0.0,7275.275999999996,5320.681999999999,2754.262
965,8,0,0.2036759696652048,2.0,-1.0,1.0,78.0,8.0,13116.36799883843,2.0,6325.681000000001,3030.868000000001,5402.251
965,8,1,0.1709965409605352,0.0,-1.0,1.0,41.0,8.0,14698.667999029169,1.0,3994.96,7294.996000000001,3169.2320000000004
965,8,2,0.1610835202721728,6.0,-1.2,1.0,123.0,7.8,13110.468000888824,0.0,7275.275999999996,5320.681999999999,2754.262
965,8,3,0.1630998906521996,3.0,-1.0,1.0,138.0,8.2,16552.013000965115,0.0,4374.8099999999995,7235.080999999997,3617.5730000000003
966,8,0,0.1709965409605352,0.0,-1.0,1.0,41.0,8.0,14698.667999029169,1.0,3994.96,7294.996000000001,3169.2320000000004
966,8,1,0.1610835202721728,6.0,-1.2,1.0,123.0,7.8,13110.468000888824,0.0,7275.275999999996,5320.681999999999,2754.262
966,8,2,0.1630998906521996,3.0,-1.0,1.0,138.0,8.2,16552.013000965115,0.0,4374.8099999999995,7235.080999999997,3617.5730000000003
966,8,3,0.1358767084244923,2.0,-1.0,1.0,115.0,8.0,17277.606999158852,0.0,3481.8700000000003,6656.301000000001,7263.942999999999
967,8,0,0.1610835202721728,6.0,-1.2,1.0,123.0,7.8,13110.468000888824,0.0,7275.275999999996,5320.681999999999,2754.262
967,8,1,0.1630998906521996,3.0,-1.0,1.0,138.0,8.2,16552.013000965115,0.0,4374.8099999999995,7235.080999999997,3617.5730000000003
967,8,2,0.1358767084244923,2.0,-1.0,1.0,115.0,8.0,17277.606999158852,0.0,3481.8700000000003,6656.301000000001,7263.942999999999
967,8,3,0.1819733305036785,3.0,-1.2,1.0,49.0,7.8,5492.017999887466,0.0,1558.8179999999998,1141.0059999999999,2792.4049999999997
968,7,0,0.234817017504906,1.0,0.0,0.6666666666666666,56.0,6.666666666666667,13322.02599930763,0.0,1972.4930000000002,1171.8739999999996,166.21999999999997
968,7,1,0.1995016566134578,3.0,0.6,1.0,39.0,6.6,13373.792999744415,0.0,660.3070000000001,1048.0999999999997,126.547
968,7,2,0.1338040504684526,2.0,0.4,0.4,24.0,6.8,2560.0580003261543,0.0,1017.6869999999997,142.92999999999998,176.80999999999997
968,7,3,0.2432023587309072,5.0,0.8,0.6,22.0,7.4,5775.230000257488,0.0,1983.5349999999994,847.9399999999999,211.678
969,7,0,0.1995016566134578,3.0,0.6,1.0,39.0,6.6,13373.792999744415,0.0,660.3070000000001,1048.0999999999997,126.547
969,7,1,0.1338040504684526,2.0,0.4,0.4,24.0,6.8,2560.0580003261543,0.0,1017.6869999999997,142.92999999999998,176.80999999999997
969,7,2,0.2432023587309072,5.0,0.8,0.6,22.0,7.4,5775.230000257488,0.0,1983.5349999999994,847.9399999999999,211.678
969,7,3,0.1674638230468031,1.0,0.0,0.2,26.0,6.6,7647.479999542233,1.0,2035.7560000000008,888.91,145.759
970,7,0,0.1338040504684526,2.0,0.4,0.4,24.0,6.8,2560.0580003261543,0.0,1017.6869999999997,142.92999999999998,176.80999999999997
970,7,1,0.2432023587309072,5.0,0.8,0.6,22.0,7.4,5775.230000257488,0.0,1983.5349999999994,847.9399999999999,211.678
970,7,2,0.1674638230468031,1.0,0.0,0.2,26.0,6.6,7647.479999542233,1.0,2035.7560000000008,888.91,145.759
970,7,3,0.1469704308796583,1.0,0.2,0.2,30.0,6.6,5538.424000501636,2.0,976.5709999999999,845.2280000000001,44.18899999999999
971,7,0,0.2432023587309072,5.0,0.8,0.6,22.0,7.4,5775.230000257488,0.0,1983.5349999999994,847.9399999999999,211.678
971,7,1,0.1674638230468031,1.0,0.0,0.2,26.0,6.6,7647.479999542233,1.0,2035.7560000000008,888.91,145.759
971,7,2,0.1469704308796583,1.0,0.2,0.2,30.0,6.6,5538.424000501636,2.0,976.5709999999999,845.2280000000001,44.18899999999999
971,7,3,0.1430965546015584,1.0,0.6,0.6,81.0,7.0,3232.7069988250737,0.0,1935.0120000000002,1190.531,287.21599999999995
972,7,0,0.1674638230468031,1.0,0.0,0.2,26.0,6.6,7647.479999542233,1.0,2035.7560000000008,888.91,145.759
972,7,1,0.1469704308796583,1.0,0.2,0.2,30.0,6.6,5538.424000501636,2.0,976.5709999999999,845.2280000000001,44.18899999999999
972,7,2,0.1430965546015584,1.0,0.6,0.6,81.0,7.0,3232.7069988250737,0.0,1935.0120000000002,1190.531,287.21599999999995
972,7,3,0.2196603781442612,1.0,0.2,0.6,107.0,7.0,3999.7529993057256,0.0,1554.7519999999993,2406.506,237.662
973,8,0,0.1469704308796583,1.0,0.2,0.2,30.0,6.6,5538.424000501636,2.0,976.5709999999999,845.2280000000001,44.18899999999999
973,8,1,0.1430965546015584,1.0,0.6,0.6,81.0,7.0,3232.7069988250737,0.0,1935.0120000000002,1190.531,287.21599999999995
973,8,2,0.2196603781442612,1.0,0.2,0.6,107.0,7.0,3999.7529993057256,0.0,1554.7519999999993,2406.506,237.662
973,8,3,0.20133600688258,2.0,0.4,0.6,110.0,7.2,13377.150998592371,3.0,2999.726,4630.167999999997,159.044
974,7,0,0.1430965546015584,1.0,0.6,0.6,81.0,7.0,3232.7069988250737,0.0,1935.0120000000002,1190.531,287.21599999999995
974,7,1,0.2196603781442612,1.0,0.2,0.6,107.0,7.0,3999.7529993057256,0.0,1554.7519999999993,2406.506,237.662
974,7,2,0.20133600688258,2.0,0.4,0.6,110.0,7.2,13377.150998592371,3.0,2999.726,4630.167999999997,159.044
974,7,3,0.2724467417320533,10.0,0.6,1.2,182.0,7.8,13752.386998891829,2.0,8091.838000000002,5560.036,161.515
975,7,0,0.2196603781442612,1.0,0.2,0.6,107.0,7.0,3999.7529993057256,0.0,1554.7519999999993,2406.506,237.662
975,7,1,0.20133600688258,2.0,0.4,0.6,110.0,7.2,13377.150998592371,3.0,2999.726,4630.167999999997,159.044
975,7,2,0.2724467417320533,10.0,0.6,1.2,182.0,7.8,13752.386998891829,2.0,8091.838000000002,5560.036,161.515
975,7,3,0.2210196370449826,5.0,0.6,0.8,29.0,7.0,8203.07899999619,0.0,769.7429999999998,1521.632,0.0
976,6,0,0.20133600688258,2.0,0.4,0.6,110.0,7.2,13377.150998592371,3.0,2999.726,4630.167999999997,159.044
976,6,1,0.2724467417320533,10.0,0.6,1.2,182.0,7.8,13752.386998891829,2.0,8091.838000000002,5560.036,161.515
976,6,2,0.2210196370449826,5.0,0.6,0.8,29.0,7.0,8203.07899999619,0.0,769.7429999999998,1521.632,0.0
976,6,3,0.3745078870731222,5.0,-0.6,1.0,51.0,6.8,8277.773000240326,1.0,1826.517000000001,447.319,467.03500000000014
977,7,0,0.2724467417320533,10.0,0.6,1.2,182.0,7.8,13752.386998891829,2.0,8091.838000000002,5560.036,161.515
977,7,1,0.2210196370449826,5.0,0.6,0.8,29.0,7.0,8203.07899999619,0.0,769.7429999999998,1521.632,0.0
977,7,2,0.3745078870731222,5.0,-0.6,1.0,51.0,6.8,8277.773000240326,1.0,1826.517000000001,447.319,467.03500000000014
977,7,3,0.1220395600568014,0.0,-0.8,0.0,67.0,6.2,7150.954999208451,2.0,2173.258,1916.2020000000005,194.878
978,7,0,0.2210196370449826,5.0,0.6,0.8,29.0,7.0,8203.07899999619,0.0,769.7429999999998,1521.632,0.0
978,7,1,0.3745078870731222,5.0,-0.6,1.0,51.0,6.8,8277.773000240326,1.0,1826.517000000001,447.319,467.03500000000014
978,7,2,0.1220395600568014,0.0,-0.8,0.0,67.0,6.2,7150.954999208451,2.0,2173.258,1916.2020000000005,194.878
978,7,3,0.1627045190848325,1.0,0.0,0.75,38.0,7.0,2314.084999322892,0.0,803.717,1159.4170000000006,29.955
979,7,0,0.3745078870731222,5.0,-0.6,1.0,51.0,6.8,8277.773000240326,1.0,1826.517000000001,447.319,467.03500000000014
979,7,1,0.1220395600568014,0.0,-0.8,0.0,67.0,6.2,7150.954999208451,2.0,2173.258,1916.2020000000005,194.878
979,7,2,0.1627045190848325,1.0,0.0,0.75,38.0,7.0,2314.084999322892,0.0,803.717,1159.4170000000006,29.955
979,7,3,0.156894295258828,3.0,0.0,0.5,89.0,6.75,4659.931999921799,0.0,2200.605,2384.6620000000003,98.313
980,7,0,0.1220395600568014,0.0,-0.8,0.0,67.0,6.2,7150.954999208451,2.0,2173.258,1916.2020000000005,194.878
980,7,1,0.1627045190848325,1.0,0.0,0.75,38.0,7.0,2314.084999322892,0.0,803.717,1159.4170000000006,29.955
980,7,2,0.156894295258828,3.0,0.0,0.5,89.0,6.75,4659.931999921799,0.0,2200.605,2384.6620000000003,98.313
980,7,3,0.175791312264147,1.0,0.6,1.0,148.0,7.0,3586.985999107361,0.0,1210.077,2097.823000000001,277.921
981,8,0,0.1627045190848325,1.0,0.0,0.75,38.0,7.0,2314.084999322892,0.0,803.717,1159.4170000000006,29.955
981,8,1,0.156894295258828,3.0,0.0,0.5,89.0,6.75,4659.931999921799,0.0,2200.605,2384.6620000000003,98.313
981,8,2,0.175791312264147,1.0,0.6,1.0,148.0,7.0,3586.985999107361,0.0,1210.077,2097.823000000001,277.921
981,8,3,0.083912037037037,4.0,0.2,0.8,81.0,6.8,10604.00599932671,0.0,19805.93400000001,3463.048999999999,1969.019
982,8,0,0.156894295258828,3.0,0.0,0.5,89.0,6.75,4659.931999921799,0.0,2200.605,2384.6620000000003,98.313
982,8,1,0.175791312264147,1.0,0.6,1.0,148.0,7.0,3586.985999107361,0.0,1210.077,2097.823000000001,277.921
982,8,2,0.083912037037037,4.0,0.2,0.8,81.0,6.8,10604.00599932671,0.0,19805.93400000001,3463.048999999999,1969.019
982,8,3,0.4626559157521546,4.0,0.8,1.2,106.0,7.8,2350.1440005302425,0.0,1123.7880000000002,1483.037,24.328
983,6,0,0.175791312264147,1.0,0.6,1.0,148.0,7.0,3586.985999107361,0.0,1210.077,2097.823000000001,277.921
983,6,1,0.083912037037037,4.0,0.2,0.8,81.0,6.8,10604.00599932671,0.0,19805.93400000001,3463.048999999999,1969.019
983,6,2,0.4626559157521546,4.0,0.8,1.2,106.0,7.8,2350.1440005302425,0.0,1123.7880000000002,1483.037,24.328
983,6,3,0.4026460998855776,0.0,1.2,1.6,162.0,8.0,5678.742000579836,0.0,2639.4010000000003,3005.6009999999987,117.873
984,7,0,0.083912037037037,4.0,0.2,0.8,81.0,6.8,10604.00599932671,0.0,19805.93400000001,3463.048999999999,1969.019
984,7,1,0.4626559157521546,4.0,0.8,1.2,106.0,7.8,2350.1440005302425,0.0,1123.7880000000002,1483.037,24.328
984,7,2,0.4026460998855776,0.0,1.2,1.6,162.0,8.0,5678.742000579836,0.0,2639.4010000000003,3005.6009999999987,117.873
984,7,3,0.1229423105985152,1.0,0.2,0.4,93.0,6.4,8969.245000600815,2.0,5244.603000000004,2969.954,811.63
985,7,0,0.4626559157521546,4.0,0.8,1.2,106.0,7.8,2350.1440005302425,0.0,1123.7880000000002,1483.037,24.328
985,7,1,0.4026460998855776,0.0,1.2,1.6,162.0,8.0,5678.742000579836,0.0,2639.4010000000003,3005.6009999999987,117.873
985,7,2,0.1229423105985152,1.0,0.2,0.4,93.0,6.4,8969.245000600815,2.0,5244.603000000004,2969.954,811.63
985,7,3,0.1430603307574089,0.0,0.0,1.0,98.0,7.0,9638.7969994545,4.0,2731.7699999999995,2688.236,279.4729999999999
986,6,0,0.4026460998855776,0.0,1.2,1.6,162.0,8.0,5678.742000579836,0.0,2639.4010000000003,3005.6009999999987,117.873
986,6,1,0.1229423105985152,1.0,0.2,0.4,93.0,6.4,8969.245000600815,2.0,5244.603000000004,2969.954,811.63
986,6,2,0.1430603307574089,0.0,0.0,1.0,98.0,7.0,9638.7969994545,4.0,2731.7699999999995,2688.236,279.4729999999999
986,6,3,0.1413194444444444,1.0,0.8,1.0,153.0,7.0,6571.559000730514,0.0,4046.8730000000014,3203.3809999999985,54.85
987,7,0,0.1229423105985152,1.0,0.2,0.4,93.0,6.4,8969.245000600815,2.0,5244.603000000004,2969.954,811.63
987,7,1,0.1430603307574089,0.0,0.0,1.0,98.0,7.0,9638.7969994545,4.0,2731.7699999999995,2688.236,279.4729999999999
987,7,2,0.1413194444444444,1.0,0.8,1.0,153.0,7.0,6571.559000730514,0.0,4046.8730000000014,3203.3809999999985,54.85
987,7,3,0.1416666666666666,1.0,0.25,0.75,102.0,6.5,5700.513000249863,0.0,2249.524,3247.7590000000005,159.756
988,7,0,0.1430603307574089,0.0,0.0,1.0,98.0,7.0,9638.7969994545,4.0,2731.7699999999995,2688.236,279.4729999999999
988,7,1,0.1413194444444444,1.0,0.8,1.0,153.0,7.0,6571.559000730514,0.0,4046.8730000000014,3203.3809999999985,54.85
988,7,2,0.1416666666666666,1.0,0.25,0.75,102.0,6.5,5700.513000249863,0.0,2249.524,3247.7590000000005,159.756
988,7,3,0.2280129928315412,11.0,1.0,1.0,191.0,7.0,7996.895000219344,0.0,5157.398999999998,3447.4119999999984,627.447
989,7,0,0.1413194444444444,1.0,0.8,1.0,153.0,7.0,6571.559000730514,0.0,4046.8730000000014,3203.3809999999985,54.85
989,7,1,0.1416666666666666,1.0,0.25,0.75,102.0,6.5,5700.513000249863,0.0,2249.524,3247.7590000000005,159.756
989,7,2,0.2280129928315412,11.0,1.0,1.0,191.0,7.0,7996.895000219344,0.0,5157.398999999998,3447.4119999999984,627.447
989,7,3,0.4806468133230304,16.0,0.3333333333333333,1.0,210.0,7.0,9394.792001485825,2.0,4726.426999999997,3771.918,56.575
990,7,0,0.1416666666666666,1.0,0.25,0.75,102.0,6.5,5700.513000249863,0.0,2249.524,3247.7590000000005,159.756
990,7,1,0.2280129928315412,11.0,1.0,1.0,191.0,7.0,7996.895000219344,0.0,5157.398999999998,3447.4119999999984,627.447
990,7,2,0.4806468133230304,16.0,0.3333333333333333,1.0,210.0,7.0,9394.792001485825,2.0,4726.426999999997,3771.918,56.575
